matchId,summonerName,riotIdGameName,riotIdTagline,teamId,champion,win,kills,deaths,assists,gold,damage_total,damage_magic,damage_physical,damage_true,item0,item1,item2,item3,item4,item5,item6,spell1Id,spell2Id,team_champs,enemy_champs
KR_7773445355,매운 소금#KR1,매운 소금,KR1,200,Nasus,False,11,11,13,13224,27204,7280,19923,0,3078,3110,3075,3047,6610,0,2052,6,4,"['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']","['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']"
KR_7773445355,suckthat#KR1,suckthat,KR1,200,Tryndamere,False,7,12,15,12430,27906,2788,23892,1225,3084,3153,3075,3047,3082,1011,2052,32,4,"['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']","['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']"
KR_7773445355,땅딸보#1223,땅딸보,1223,200,Zilean,False,2,5,24,10541,8932,7495,1436,0,3040,3158,4629,3108,3108,1052,2052,6,4,"['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']","['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']"
KR_7766459476,진성테토남#싸일아칼리,진성테토남,싸일아칼리,100,Camille,True,22,11,11,16588,28376,1398,19391,7586,4003,3078,6610,6333,3047,3155,2052,4,32,"['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']","['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']"
KR_7766459476,짐덩이#2152,짐덩이,2152,100,DrMundo,True,12,8,21,15367,43503,24713,17239,1550,3084,3083,3748,2501,3009,0,2052,32,4,"['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']","['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']"
KR_7766459476,Piltover#KR1,Piltover,KR1,100,KogMaw,True,8,14,34,15643,40170,19920,16238,4010,3006,3085,3153,2421,3091,3124,2052,6,4,"['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']","['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']"
KR_7766459476,그 어저께#KR1,그 어저께,KR1,100,Jayce,True,14,10,37,17056,49563,11029,37574,959,126697,3042,3158,6676,3161,3035,2052,32,4,"['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']","['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']"
KR_7766459476,개꼽내#1004,개꼽내,1004,100,Nami,True,4,10,46,13674,16256,14590,844,821,4005,3107,6617,3916,3504,6621,2052,3,4,"['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']","['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']"
KR_7766459476,이누무쉬킹#KR1,이누무쉬킹,KR1,200,Velkoz,False,9,9,26,14142,44372,36646,488,7237,3118,3916,6655,3158,6653,4628,2052,3,4,"['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']","['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']"
KR_7766459476,42ko#KR1,42ko,KR1,200,Zed,False,18,14,17,15877,41861,1086,38536,2238,126697,3158,6692,6696,6694,3814,2052,4,32,"['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']","['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']"
KR_7766459476,이런게임왜하지#1104,이런게임왜하지,1104,200,Ryze,False,8,11,26,15392,46746,45168,1211,365,6657,3135,3157,3916,3040,3111,2052,4,6,"['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']","['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']"
KR_7766459476,신을죽인미니언#신살미,신을죽인미니언,신살미,200,Swain,False,8,11,26,13476,29596,26302,1809,1483,6657,3116,3157,2502,3067,3047,2052,4,32,"['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']","['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']"
KR_7766459476,차가운하마#777,차가운하마,777,200,Yunara,False,10,15,24,14889,49836,13683,35592,560,3153,3006,3073,3085,6673,1018,2052,6,4,"['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']","['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']"
KR_7628766865,득템의 차이#KR1,득템의 차이,KR1,100,MonkeyKing,True,6,9,28,10580,25713,3207,22144,361,6610,3078,3047,2019,1036,1036,2052,32,4,"['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']","['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']"
KR_7628766865,촉촉한 초코칩 안촉촉한 초코칩#KR1,촉촉한 초코칩 안촉촉한 초코칩,KR1,100,Senna,True,15,7,24,12858,24980,171,23958,850,6676,3042,3094,3123,1018,3006,2052,6,4,"['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']","['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']"
KR_7628766865,FLY Sudgarak#Spoon,FLY Sudgarak,Spoon,100,Neeko,True,5,10,27,9980,19225,16539,1220,1465,6657,3020,6653,3145,1058,0,0,32,4,"['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']","['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']"
KR_7628766865,스크램블햄치즈베이컨치킨샌드위치#0314,스크램블햄치즈베이컨치킨샌드위치,0314,100,Sion,True,9,10,26,11965,26911,6994,18203,1714,3084,3748,3047,3076,2502,0,2052,32,4,"['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']","['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']"
KR_7628766865,나인나인#KR1,나인나인,KR1,100,Veigar,True,12,6,25,11640,32175,30526,1649,0,1052,0,3089,3040,6657,3158,2052,4,3,"['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']","['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']"
KR_7628766865,꽁끼낑깡낑꽁깡꽁#KR1,꽁끼낑깡낑꽁깡꽁,KR1,200,Yone,False,9,14,15,10891,23357,4410,16067,2878,3006,3032,3031,1053,1037,1038,2052,32,4,"['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']","['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']"
KR_7628766865,Nunuzzdenuz#888,Nunuzzdenuz,888,200,TwistedFate,False,4,5,24,10073,29036,25694,3341,0,6657,3100,3020,3086,3144,0,2052,6,4,"['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']","['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']"
KR_7628766865,참잘했어요#달팽이,참잘했어요,달팽이,200,Garen,False,12,8,17,10968,22350,0,18620,3730,3111,3742,6631,3046,1036,0,2052,32,4,"['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']","['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']"
KR_7628766865,ABYSSGROUND#KR1,ABYSSGROUND,KR1,200,Swain,False,8,8,22,10139,25814,22850,2106,856,6657,3047,3076,3065,3147,0,2052,4,32,"['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']","['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']"
KR_7628766865,만덕 원딜#KR1,만덕 원딜,KR1,200,Fiora,False,9,12,24,11225,24911,549,17013,7348,3111,3074,2031,3078,3155,3133,2052,32,4,"['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']","['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']"
KR_7767133480,믿을게요#KR1,믿을게요,KR1,100,Hwei,False,17,15,37,17832,40875,38261,880,1734,2503,3020,6653,4645,3165,3089,2052,13,4,"['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']","['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']"
KR_7767133480,머리가띵#KR2,머리가띵,KR2,100,Smolder,False,20,15,33,18936,38008,3726,33295,986,3042,3078,3161,3094,3158,3072,2052,6,4,"['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']","['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']"
KR_7767133480,염파참#KR1,염파참,KR1,100,Blitzcrank,False,9,14,40,15697,27194,19592,5939,1662,3143,3109,2065,3075,3121,3047,2052,32,4,"['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']","['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']"
KR_7767133480,그날너는#8271,그날너는,8271,100,Ezreal,False,11,15,28,16563,36269,12118,23965,184,3078,3042,3158,3161,6694,3134,2052,21,4,"['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']","['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']"
KR_7767133480,포이즌쿠킹마스터#KR1,포이즌쿠킹마스터,KR1,100,Gangplank,False,18,16,30,19658,48545,6372,33838,8335,3078,6673,3158,6676,3033,3031,2052,32,4,"['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']","['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']"
KR_7767133480,김남민수#KR1,김남민수,KR1,200,Khazix,True,19,16,25,18477,55155,3197,49074,2882,3042,126697,3047,6699,6694,6333,2052,32,4,"['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']","['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']"
KR_7767133480,무한의대검찰청장#KR1,무한의대검찰청장,KR1,200,Neeko,True,9,14,37,17150,49544,48495,581,467,3118,3020,3157,4645,3089,4630,2052,4,32,"['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']","['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']"
KR_7767133480,affsfcxgxg#2801,affsfcxgxg,2801,200,Yone,True,19,15,17,18472,44933,7337,32946,4649,3006,6672,6673,3031,6662,3072,2052,32,4,"['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']","['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']"
KR_7767133480,까루까루까까루#KR1,까루까루까까루,KR1,200,Pyke,True,23,14,19,18821,33061,0,26281,6779,6696,3158,6676,126697,6694,3814,2052,32,4,"['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']","['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']"
KR_7767133480,금 배#KR1,금 배,KR1,200,Jinx,True,5,16,40,18869,39831,783,39047,0,3032,3006,3031,3085,3036,3814,2052,6,4,"['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']","['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']"
KR_7644770469,우동이#KR3,우동이,KR3,100,Karthus,True,16,19,32,17154,40123,37813,0,2310,3118,4645,3089,3020,3135,4646,2052,32,4,"['Karthus', 'Lulu', 'Jhin', 'Gangplank', 'Karma']","['Qiyana', 'Viego', 'Vex', 'Hwei', 'Rumble']"
KR_7644770469,Gang년기#000,Gang년기,000,100,Lulu,True,7,7,47,13401,9187,6896,1227,1062,6617,3158,3107,3504,6616,3070,2052,32,4,"['Karthus', 'Lulu', 'Jhin', 'Gangplank', 'Karma']","['Qiyana', 'Viego', 'Vex', 'Hwei', 'Rumble']"
KR_7644770469,곰돌이G#KR1,곰돌이G,KR1,100,Jhin,True,21,9,27,17875,32138,1815,29861,461,6673,3009,3133,3031,3094,6676,0,6,4,"['Karthus', 'Lulu', 'Jhin', 'Gangplank', 'Karma']","['Qiyana', 'Viego', 'Vex', 'Hwei', 'Rumble']"
KR_7644770469,COLD Palmer#CJ1,COLD Palmer,CJ1,100,Gangplank,True,13,13,21,14021,34090,7219,21015,5856,6694,6673,1018,6696,3078,3158,0,32,4,"['Karthus', 'Lulu', 'Jhin', 'Gangplank', 'Karma']","['Qiyana', 'Viego', 'Vex', 'Hwei', 'Rumble']"
KR_7644770469,우리아리우리우리#KR1,우리아리우리우리,KR1,100,Karma,True,8,12,31,13019,25138,23241,1014,881,3118,4645,3020,6655,4646,0,0,3,4,"['Karthus', 'Lulu', 'Jhin', 'Gangplank', 'Karma']","['Qiyana', 'Viego', 'Vex', 'Hwei', 'Rumble']"
KR_7644770469,랍스타그램#KR1,랍스타그램,KR1,200,Qiyana,False,21,12,18,15618,42393,3350,35799,3243,126697,3042,6698,6694,2020,3158,2052,4,32,"['Qiyana', 'Viego', 'Vex', 'Hwei', 'Rumble']","['Karthus', 'Lulu', 'Jhin', 'Gangplank', 'Karma']"
KR_7644770469,꽁끼낑깡낑꽁깡꽁#KR1,꽁끼낑깡낑꽁깡꽁,KR1,200,Viego,False,16,16,16,14805,25354,2391,21470,1492,3078,3111,6676,6673,3091,2019,2052,32,4,"['Qiyana', 'Viego', 'Vex', 'Hwei', 'Rumble']","['Karthus', 'Lulu', 'Jhin', 'Gangplank', 'Karma']"
KR_7644770469,Nunuzzdenuz#888,Nunuzzdenuz,888,200,Vex,False,9,11,25,13652,28479,26202,869,1407,3118,3020,4646,3089,4645,0,2052,32,4,"['Qiyana', 'Viego', 'Vex', 'Hwei', 'Rumble']","['Karthus', 'Lulu', 'Jhin', 'Gangplank', 'Karma']"
KR_7644770469,생일축하좀그만해#3793,생일축하좀그만해,3793,200,Hwei,False,5,12,34,12663,23291,22289,460,541,2503,6653,3020,4645,1058,0,2052,3,4,"['Qiyana', 'Viego', 'Vex', 'Hwei', 'Rumble']","['Karthus', 'Lulu', 'Jhin', 'Gangplank', 'Karma']"
KR_7644770469,롤롤로롱#KR1,롤롤로롱,KR1,200,Rumble,False,9,14,26,13966,29400,26175,967,2258,3118,3157,1058,4645,3020,1058,2052,32,4,"['Qiyana', 'Viego', 'Vex', 'Hwei', 'Rumble']","['Karthus', 'Lulu', 'Jhin', 'Gangplank', 'Karma']"
KR_7765836595,갓링구#KR1,갓링구,KR1,100,Jinx,False,6,11,21,17824,30494,297,30036,160,3032,3006,3085,3031,3094,3072,2052,4,6,"['Jinx', 'Shen', 'LeeSin', 'Zilean', 'Viego']","['Zed', 'Ezreal', 'Aurora', 'Smolder', 'Kayle']"
KR_7765836595,Tewi the Liar#KR1,Tewi the Liar,KR1,100,Shen,False,7,12,30,15689,28497,10265,16391,1840,3075,3084,3047,3068,2502,3143,2052,32,4,"['Jinx', 'Shen', 'LeeSin', 'Zilean', 'Viego']","['Zed', 'Ezreal', 'Aurora', 'Smolder', 'Kayle']"
KR_7765836595,구 리#정우석,구 리,정우석,100,LeeSin,False,22,14,21,19075,44511,7288,35858,1364,6610,3074,6692,6333,3071,3047,2052,32,4,"['Jinx', 'Shen', 'LeeSin', 'Zilean', 'Viego']","['Zed', 'Ezreal', 'Aurora', 'Smolder', 'Kayle']"
KR_7765836595,써 민 규#KR1,써 민 규,KR1,100,Zilean,False,4,9,31,14462,13280,12068,1147,63,3040,3083,1028,4629,3118,3158,2052,3,4,"['Jinx', 'Shen', 'LeeSin', 'Zilean', 'Viego']","['Zed', 'Ezreal', 'Aurora', 'Smolder', 'Kayle']"
KR_7765836595,무극검성#无极剑圣,무극검성,无极剑圣,100,Viego,False,16,16,15,16865,34487,6692,26798,996,3078,6676,6673,3031,6670,3047,2052,4,32,"['Jinx', 'Shen', 'LeeSin', 'Zilean', 'Viego']","['Zed', 'Ezreal', 'Aurora', 'Smolder', 'Kayle']"
KR_7765836595,복순이냉장고#KR1,복순이냉장고,KR1,200,Zed,True,23,12,25,18175,46723,3937,38623,4162,126697,6696,6692,3158,6694,6333,2052,32,4,"['Zed', 'Ezreal', 'Aurora', 'Smolder', 'Kayle']","['Jinx', 'Shen', 'LeeSin', 'Zilean', 'Viego']"
KR_7765836595,Mosh#1016,Mosh,1016,200,Ezreal,True,14,9,32,17864,49259,15960,31659,1639,3078,3042,3158,6694,3161,3153,2052,1,4,"['Zed', 'Ezreal', 'Aurora', 'Smolder', 'Kayle']","['Jinx', 'Shen', 'LeeSin', 'Zilean', 'Viego']"
KR_7765836595,차가운하마#777,차가운하마,777,200,Aurora,True,7,15,33,14970,44117,40481,989,2646,3118,3158,3157,6653,3916,8010,2052,6,4,"['Zed', 'Ezreal', 'Aurora', 'Smolder', 'Kayle']","['Jinx', 'Shen', 'LeeSin', 'Zilean', 'Viego']"
KR_7765836595,신신현욱#KR1,신신현욱,KR1,200,Smolder,True,8,11,35,16778,38311,5520,27746,5044,3031,3158,3508,3161,3094,3035,2052,6,4,"['Zed', 'Ezreal', 'Aurora', 'Smolder', 'Kayle']","['Jinx', 'Shen', 'LeeSin', 'Zilean', 'Viego']"
KR_7765836595,자하산#KR1,자하산,KR1,200,Kayle,True,10,8,40,18193,43621,18520,23993,1107,3302,3006,3116,4633,3046,3153,2052,6,4,"['Zed', 'Ezreal', 'Aurora', 'Smolder', 'Kayle']","['Jinx', 'Shen', 'LeeSin', 'Zilean', 'Viego']"
KR_7777234707,Op Janna#KR1,Op Janna,KR1,100,Lulu,False,5,7,36,12701,12058,11032,698,326,3504,3107,6617,3158,6621,0,2052,3,4,"['Lulu', 'Ashe', 'Aatrox', 'Renata', 'MonkeyKing']","['Alistar', 'Hwei', 'Rengar', 'Zeri', 'Ivern']"
KR_7777234707,싸 움#죽인다,싸 움,죽인다,100,Ashe,False,16,8,26,17335,54755,9338,44588,828,3087,3006,3032,3033,3153,6672,2052,4,6,"['Lulu', 'Ashe', 'Aatrox', 'Renata', 'MonkeyKing']","['Alistar', 'Hwei', 'Rengar', 'Zeri', 'Ivern']"
KR_7777234707,수 린#surin,수 린,surin,100,Aatrox,False,14,8,25,14999,36646,3288,31279,2077,3161,6610,6333,3065,2021,3111,2052,32,4,"['Lulu', 'Ashe', 'Aatrox', 'Renata', 'MonkeyKing']","['Alistar', 'Hwei', 'Rengar', 'Zeri', 'Ivern']"
KR_7777234707,공룡태#KR1,공룡태,KR1,100,Renata,False,4,14,40,12761,24183,18724,1668,3790,4005,2065,3107,3158,3118,3916,2052,3,4,"['Lulu', 'Ashe', 'Aatrox', 'Renata', 'MonkeyKing']","['Alistar', 'Hwei', 'Rengar', 'Zeri', 'Ivern']"
KR_7777234707,zzxxccvz#KR1,zzxxccvz,KR1,100,MonkeyKing,False,11,10,29,14769,45083,5426,29247,10409,6610,3111,3078,6333,6695,2021,2052,32,4,"['Lulu', 'Ashe', 'Aatrox', 'Renata', 'MonkeyKing']","['Alistar', 'Hwei', 'Rengar', 'Zeri', 'Ivern']"
KR_7777234707,대포놓치면#KR1,대포놓치면,KR1,200,Alistar,True,4,10,38,13501,16024,12720,766,2537,2421,3075,3047,3110,3121,2051,2052,4,32,"['Alistar', 'Hwei', 'Rengar', 'Zeri', 'Ivern']","['Lulu', 'Ashe', 'Aatrox', 'Renata', 'MonkeyKing']"
KR_7777234707,Darkdragon마법사#KR2,Darkdragon마법사,KR2,200,Hwei,True,21,7,21,17529,49623,43108,2161,4353,2503,3020,6653,4645,4630,3089,2052,4,6,"['Alistar', 'Hwei', 'Rengar', 'Zeri', 'Ivern']","['Lulu', 'Ashe', 'Aatrox', 'Renata', 'MonkeyKing']"
KR_7777234707,Tom Aspinall#Heavy,Tom Aspinall,Heavy,200,Rengar,True,5,18,20,12048,19001,4035,13092,1873,3084,2031,3075,3047,2501,1037,2052,32,4,"['Alistar', 'Hwei', 'Rengar', 'Zeri', 'Ivern']","['Lulu', 'Ashe', 'Aatrox', 'Renata', 'MonkeyKing']"
KR_7777234707,동구는공주야#KR1,동구는공주야,KR1,200,Zeri,True,17,11,22,19010,63594,11345,46439,5808,3139,3006,3085,3036,3031,3032,2052,21,4,"['Alistar', 'Hwei', 'Rengar', 'Zeri', 'Ivern']","['Lulu', 'Ashe', 'Aatrox', 'Renata', 'MonkeyKing']"
KR_7777234707,뽀 솔#1111,뽀 솔,1111,200,Ivern,True,0,4,45,12859,11119,7283,3000,835,3222,3190,6617,3158,3916,3504,2052,3,4,"['Alistar', 'Hwei', 'Rengar', 'Zeri', 'Ivern']","['Lulu', 'Ashe', 'Aatrox', 'Renata', 'MonkeyKing']"
KR_7729603340,디심0424#KR1,디심0424,KR1,100,Braum,False,5,11,36,12045,20880,16555,2635,1690,2051,3121,3111,2502,3083,1029,0,4,32,"['Braum', 'Jhin', 'Gnar', 'Tristana', 'Azir']","['MissFortune', 'Blitzcrank', 'KogMaw', 'Yone', 'Veigar']"
KR_7729603340,죠르디마죠르디#KR1,죠르디마죠르디,KR1,100,Jhin,False,19,10,21,16130,29335,1917,27148,270,6676,3009,3031,3094,3036,1053,2052,4,6,"['Braum', 'Jhin', 'Gnar', 'Tristana', 'Azir']","['MissFortune', 'Blitzcrank', 'KogMaw', 'Yone', 'Veigar']"
KR_7729603340,벽을좋아해요#KR1,벽을좋아해요,KR1,100,Gnar,False,9,13,22,13086,24719,2072,22202,445,3078,3111,3053,3091,3082,1011,2052,4,32,"['Braum', 'Jhin', 'Gnar', 'Tristana', 'Azir']","['MissFortune', 'Blitzcrank', 'KogMaw', 'Yone', 'Veigar']"
KR_7729603340,여누쨩#KR1,여누쨩,KR1,100,Tristana,False,11,13,20,14458,24725,5054,19447,223,3087,3006,6676,3031,3046,3086,2052,6,4,"['Braum', 'Jhin', 'Gnar', 'Tristana', 'Azir']","['MissFortune', 'Blitzcrank', 'KogMaw', 'Yone', 'Veigar']"
KR_7729603340,펀 드 링 #KR1,펀 드 링 ,KR1,100,Azir,False,6,18,17,11362,17262,16506,755,0,3118,4645,3020,4646,1052,1052,2052,4,1,"['Braum', 'Jhin', 'Gnar', 'Tristana', 'Azir']","['MissFortune', 'Blitzcrank', 'KogMaw', 'Yone', 'Veigar']"
KR_7729603340,포이즌쿠킹마스터#KR1,포이즌쿠킹마스터,KR1,200,MissFortune,True,22,9,20,16550,32769,1143,29419,2206,6676,3006,6696,3031,3036,1053,2052,1,4,"['MissFortune', 'Blitzcrank', 'KogMaw', 'Yone', 'Veigar']","['Braum', 'Jhin', 'Gnar', 'Tristana', 'Azir']"
KR_7729603340,RexK#KR1,RexK,KR1,200,Blitzcrank,True,9,9,29,12456,23592,19202,2848,1541,3118,3145,3020,4646,4645,1052,2052,4,32,"['MissFortune', 'Blitzcrank', 'KogMaw', 'Yone', 'Veigar']","['Braum', 'Jhin', 'Gnar', 'Tristana', 'Azir']"
KR_7729603340,이것은#KR1,이것은,KR1,200,KogMaw,True,16,9,33,15355,41334,35086,2873,3374,3040,3118,3020,6653,2503,4630,2052,21,4,"['MissFortune', 'Blitzcrank', 'KogMaw', 'Yone', 'Veigar']","['Braum', 'Jhin', 'Gnar', 'Tristana', 'Azir']"
KR_7729603340,rAweap#KR1,rAweap,KR1,200,Yone,True,12,12,22,13853,37403,5052,27426,4923,3006,3153,6673,3031,2019,3133,2052,32,4,"['MissFortune', 'Blitzcrank', 'KogMaw', 'Yone', 'Veigar']","['Braum', 'Jhin', 'Gnar', 'Tristana', 'Azir']"
KR_7729603340,코끼리키우십니까#2700만,코끼리키우십니까,2700만,200,Veigar,True,6,11,26,11998,21449,20829,620,0,3040,3089,6657,1052,3009,1052,2052,4,6,"['MissFortune', 'Blitzcrank', 'KogMaw', 'Yone', 'Veigar']","['Braum', 'Jhin', 'Gnar', 'Tristana', 'Azir']"
KR_7769100970,Nunuzzdenuz#888,Nunuzzdenuz,888,100,TahmKench,False,7,8,17,13109,26260,19374,6335,550,3084,2502,3047,6665,3065,0,2052,32,4,"['TahmKench', 'Velkoz', 'Annie', 'Irelia', 'Jinx']","['Rumble', 'Corki', 'Ambessa', 'Syndra', 'Shen']"
KR_7769100970,Ainz Ooal Gown#KR01,Ainz Ooal Gown,KR01,100,Velkoz,False,11,8,15,14487,33852,26693,421,6737,3118,2031,3020,6653,4645,3135,2052,7,4,"['TahmKench', 'Velkoz', 'Annie', 'Irelia', 'Jinx']","['Rumble', 'Corki', 'Ambessa', 'Syndra', 'Shen']"
KR_7769100970,김째깐#KR1,김째깐,KR1,100,Annie,False,3,10,26,12217,20618,17955,782,1880,3118,4645,3020,4646,4630,1026,2052,32,4,"['TahmKench', 'Velkoz', 'Annie', 'Irelia', 'Jinx']","['Rumble', 'Corki', 'Ambessa', 'Syndra', 'Shen']"
KR_7769100970,이기자#2047,이기자,2047,100,Irelia,False,11,15,10,14550,20858,5028,14847,982,3153,3111,6333,6610,3091,1036,2052,4,32,"['TahmKench', 'Velkoz', 'Annie', 'Irelia', 'Jinx']","['Rumble', 'Corki', 'Ambessa', 'Syndra', 'Shen']"
KR_7769100970,구르미둥실둥실#KR1,구르미둥실둥실,KR1,100,Jinx,False,6,11,22,14528,23488,800,22688,0,3031,3032,3006,3085,3036,1053,2052,6,4,"['TahmKench', 'Velkoz', 'Annie', 'Irelia', 'Jinx']","['Rumble', 'Corki', 'Ambessa', 'Syndra', 'Shen']"
KR_7769100970,파란태풍#KR1,파란태풍,KR1,200,Rumble,True,16,7,22,15611,45402,41773,795,2833,6653,3118,3020,4645,8010,1058,2052,4,32,"['Rumble', 'Corki', 'Ambessa', 'Syndra', 'Shen']","['TahmKench', 'Velkoz', 'Annie', 'Irelia', 'Jinx']"
KR_7769100970,무지크#KR1,무지크,KR1,200,Corki,True,11,8,29,16009,39372,4681,29598,5091,3078,3042,3006,3031,3036,3134,2052,6,4,"['Rumble', 'Corki', 'Ambessa', 'Syndra', 'Shen']","['TahmKench', 'Velkoz', 'Annie', 'Irelia', 'Jinx']"
KR_7769100970,BEUJI#KR1,BEUJI,KR1,200,Ambessa,True,12,9,25,15412,39316,0,36413,2903,6692,3111,6610,3156,3133,1037,2052,32,4,"['Rumble', 'Corki', 'Ambessa', 'Syndra', 'Shen']","['TahmKench', 'Velkoz', 'Annie', 'Irelia', 'Jinx']"
KR_7769100970,니가 해#화이팅,니가 해,화이팅,200,Syndra,True,9,6,19,13880,22047,20499,541,1006,6655,3020,4646,4645,1052,0,2052,6,4,"['Rumble', 'Corki', 'Ambessa', 'Syndra', 'Shen']","['TahmKench', 'Velkoz', 'Annie', 'Irelia', 'Jinx']"
KR_7769100970,서울우유생산자#KR1,서울우유생산자,KR1,200,Shen,True,4,9,29,12781,20557,8385,10628,1543,3084,3111,3075,2504,3082,0,2052,32,4,"['Rumble', 'Corki', 'Ambessa', 'Syndra', 'Shen']","['TahmKench', 'Velkoz', 'Annie', 'Irelia', 'Jinx']"
KR_7749217671,5월 17일 금요일#1111,5월 17일 금요일,1111,100,Veigar,True,12,7,28,17344,40370,38272,360,1737,3157,3040,3158,3089,3135,6657,2052,32,4,"['Veigar', 'Aatrox', 'Rumble', 'Xayah', 'KogMaw']","['Lucian', 'LeeSin', 'Quinn', 'Ornn', 'Malphite']"
KR_7749217671,황등차상#KR1,황등차상,KR1,100,Aatrox,True,15,12,25,17532,42747,2618,36838,3290,126697,3047,6694,6699,3814,6695,2052,4,32,"['Veigar', 'Aatrox', 'Rumble', 'Xayah', 'KogMaw']","['Lucian', 'LeeSin', 'Quinn', 'Ornn', 'Malphite']"
KR_7749217671,늙은거아니고와인이다#8523,늙은거아니고와인이다,8523,100,Rumble,True,13,11,32,17706,59705,56581,757,2365,4633,2421,3089,8010,6653,3020,0,32,4,"['Veigar', 'Aatrox', 'Rumble', 'Xayah', 'KogMaw']","['Lucian', 'LeeSin', 'Quinn', 'Ornn', 'Malphite']"
KR_7749217671,제발 적팀 야스오#KR1,제발 적팀 야스오,KR1,100,Xayah,True,10,11,28,18066,33598,0,33210,388,3032,6675,3036,3031,3153,3006,2052,6,4,"['Veigar', 'Aatrox', 'Rumble', 'Xayah', 'KogMaw']","['Lucian', 'LeeSin', 'Quinn', 'Ornn', 'Malphite']"
